name	task1	task2	task3
cls2_10854	0	1	0
cls2_10855	0	1	0
cls2_10856	0	1	0
cls2_10857	0	1	0
cls2_10858	0	1	0
cls2_10859	0	1	0
cls2_10860	0	1	0
cls2_10861	0	1	0
cls2_10862	0	1	0
cls2_10863	0	1	0
cls2_10864	0	1	0
cls2_10865	0	1	0
cls2_10866	0	1	0
cls2_10867	0	1	0
cls2_10868	0	1	0
cls2_10869	0	1	0
cls2_10870	0	1	0
cls2_10871	0	1	0
cls2_10872	0	1	0
cls2_10873	0	1	0
cls2_10874	0	1	0
cls2_10875	0	1	0
cls2_10876	0	1	0
cls2_10877	0	1	0
cls2_10878	0	1	0
cls2_10879	0	1	0
cls2_10880	0	1	0
cls2_10881	0	1	0
cls2_10882	0	1	0
cls2_10883	0	1	0
cls2_10884	0	1	0
cls2_10885	0	1	0
cls2_10886	0	1	0
cls2_10887	0	1	0
cls2_10888	0	1	0
cls2_10889	0	1	0
cls2_10890	0	1	0
cls2_10891	0	1	0
cls2_10892	0	1	0
cls2_10893	0	1	0
cls2_10894	0	1	0
cls2_10895	0	1	0
cls2_10896	0	1	0
cls2_10897	0	1	0
cls2_10898	0	1	0
cls2_10899	0	1	0
cls2_10900	0	1	0
cls2_10901	0	1	0
cls2_10902	0	1	0
cls2_10903	0	1	0
cls2_10904	0	1	0
cls2_10905	0	1	0
cls2_10906	0	1	0
cls2_10907	0	1	0
cls2_10908	0	1	0
cls2_10909	0	1	0
cls2_10910	0	1	0
cls2_10911	0	1	0
cls2_10912	0	1	0
cls2_10913	0	1	0
cls2_10914	0	1	0
cls2_10915	0	1	0
cls2_10916	0	1	0
cls2_10917	0	1	0
cls2_10918	0	1	0
cls2_10919	0	1	0
cls2_10920	0	1	0
cls2_10921	0	1	0
cls2_10922	0	1	0
cls2_10923	0	1	0
cls2_10924	0	1	0
cls2_10925	0	1	0
cls2_10926	0	1	0
cls2_10927	0	1	0
cls2_10928	0	1	0
cls2_10929	0	1	0
cls2_10930	0	1	0
cls2_10931	0	1	0
cls2_10932	0	1	0
cls2_10933	0	1	0
cls2_10934	0	1	0
cls2_10935	0	1	0
cls2_10936	0	1	0
cls2_10937	0	1	0
cls2_10938	0	1	0
cls2_10939	0	1	0
cls2_10940	0	1	0
cls2_10941	0	1	0
cls2_10942	0	1	0
cls2_10943	0	1	0
cls2_10944	0	1	0
cls2_10945	0	1	0
cls2_10946	0	1	0
cls2_10947	0	1	0
cls2_10948	0	1	0
cls2_10949	0	1	0
cls2_10950	0	1	0
cls2_10951	0	1	0
cls2_10952	0	1	0
cls2_10953	0	1	0
cls2_10954	0	1	0
cls2_10955	0	1	0
cls2_10956	0	1	0
cls2_10957	0	1	0
cls2_10958	0	1	0
cls2_10959	0	1	0
cls2_10960	0	1	0
cls2_10961	0	1	0
cls2_10962	0	1	0
cls2_10963	0	1	0
cls2_10964	0	1	0
cls2_10965	0	1	0
cls2_10966	0	1	0
cls2_10967	0	1	0
cls2_10968	0	1	0
cls2_10969	0	1	0
cls2_10970	0	1	0
cls2_10971	0	1	0
cls2_10972	0	1	0
cls2_10973	0	1	0
cls2_10974	0	1	0
cls2_10975	0	1	0
cls2_10976	0	1	0
cls2_10977	0	1	0
cls2_10978	0	1	0
cls2_10979	0	1	0
cls2_10980	0	1	0
cls2_10981	0	1	0
cls2_10982	0	1	0
cls2_10983	0	1	0
cls2_10984	0	1	0
cls2_10985	0	1	0
cls2_10986	0	1	0
cls2_10987	0	1	0
cls2_10988	0	1	0
cls2_10989	0	1	0
cls2_10990	0	1	0
cls2_10991	0	1	0
cls2_10992	0	1	0
cls2_10993	0	1	0
cls2_10994	0	1	0
cls2_10995	0	1	0
cls2_10996	0	1	0
cls2_10997	0	1	0
cls2_10998	0	1	0
cls2_10999	0	1	0
cls2_11000	0	1	0
cls2_11001	0	1	0
cls2_11002	0	1	0
cls2_11003	0	1	0
cls2_11004	0	1	0
cls2_11005	0	1	0
cls2_11006	0	1	0
cls2_11007	0	1	0
cls2_11008	0	1	0
cls2_11009	0	1	0
cls2_11010	0	1	0
cls2_11011	0	1	0
cls2_11012	0	1	0
cls2_11013	0	1	0
cls2_11014	0	1	0
cls2_11015	0	1	0
cls2_11016	0	1	0
cls2_11017	0	1	0
cls2_11018	0	1	0
cls2_11019	0	1	0
cls2_11020	0	1	0
cls2_11021	0	1	0
cls2_11022	0	1	0
cls2_11023	0	1	0
cls2_11024	0	1	0
cls2_11025	0	1	0
cls2_11026	0	1	0
cls2_11027	0	1	0
cls2_11028	0	1	0
cls2_11029	0	1	0
cls2_11030	0	1	0
cls2_11031	0	1	0
cls2_11032	0	1	0
cls2_11033	0	1	0
cls2_11034	0	1	0
cls2_11035	0	1	0
cls2_11036	0	1	0
cls2_11037	0	1	0
cls2_11038	0	1	0
cls2_11039	0	1	0
cls2_11040	0	1	0
cls2_11041	0	1	0
cls2_11042	0	1	0
cls2_11043	0	1	0
cls2_11044	0	1	0
cls2_11045	0	1	0
cls2_11046	0	1	0
cls2_11047	0	1	0
cls2_11048	0	1	0
cls2_11049	0	1	0
cls2_11050	0	1	0
cls2_11051	0	1	0
cls2_11052	0	1	0
cls2_11053	0	1	0
cls2_11054	0	1	0
cls2_11055	0	1	0
cls2_11056	0	1	0
cls2_11057	0	1	0
cls2_11058	0	1	0
cls2_11059	0	1	0
cls2_11060	0	1	0
cls2_11061	0	1	0
cls2_11062	0	1	0
cls2_11063	0	1	0
cls2_11064	0	1	0
cls2_11065	0	1	0
cls2_11066	0	1	0
cls2_11067	0	1	0
cls2_11068	0	1	0
cls2_11069	0	1	0
cls2_11070	0	1	0
cls2_11071	0	1	0
cls2_11072	0	1	0
cls2_11073	0	1	0
cls2_11074	0	1	0
cls2_11075	0	1	0
cls2_11076	0	1	0
cls2_11077	0	1	0
cls2_11078	0	1	0
cls2_11079	0	1	0
cls2_11080	0	1	0
cls2_11081	0	1	0
cls2_11082	0	1	0
cls2_11083	0	1	0
cls2_11084	0	1	0
cls2_11085	0	1	0
cls2_11086	0	1	0
cls2_11087	0	1	0
cls2_11088	0	1	0
cls2_11089	0	1	0
cls2_11090	0	1	0
cls2_11091	0	1	0
cls2_11092	0	1	0
cls2_11093	0	1	0
cls2_11094	0	1	0
cls2_11095	0	1	0
cls2_11096	0	1	0
cls2_11097	0	1	0
cls2_11098	0	1	0
cls2_11099	0	1	0
cls2_11100	0	1	0
cls2_11101	0	1	0
cls2_11102	0	1	0
cls2_11103	0	1	0
cls2_11104	0	1	0
cls2_11105	0	1	0
cls2_11106	0	1	0
cls2_11107	0	1	0
cls2_11108	0	1	0
cls2_11109	0	1	0
cls2_11110	0	1	0
cls2_11111	0	1	0
cls2_11112	0	1	0
cls2_11113	0	1	0
cls2_11114	0	1	0
cls2_11115	0	1	0
cls2_11116	0	1	0
cls2_11117	0	1	0
cls2_11118	0	1	0
cls2_11119	0	1	0
cls2_11120	0	1	0
cls2_11121	0	1	0
cls2_11122	0	1	0
cls2_11123	0	1	0
cls2_11124	0	1	0
cls2_11125	0	1	0
cls2_11126	0	1	0
cls2_11127	0	1	0
cls2_11128	0	1	0
cls2_11129	0	1	0
cls2_11130	0	1	0
cls2_11131	0	1	0
cls2_11132	0	1	0
cls2_11133	0	1	0
cls2_11134	0	1	0
cls2_11135	0	1	0
cls2_11136	0	1	0
cls2_11137	0	1	0
cls2_11138	0	1	0
cls2_11139	0	1	0
cls2_11140	0	1	0
cls2_11141	0	1	0
cls2_11142	0	1	0
cls2_11143	0	1	0
cls2_11144	0	1	0
cls2_11145	0	1	0
cls2_11146	0	1	0
cls2_11147	0	1	0
cls2_11148	0	1	0
cls2_11149	0	1	0
cls2_11150	0	1	0
cls2_11151	0	1	0
cls2_11152	0	1	0
cls2_11153	0	1	0
cls2_11154	0	1	0
cls2_11155	0	1	0
cls2_11156	0	1	0
cls2_11157	0	1	0
cls2_11158	0	1	0
cls2_11159	0	1	0
cls2_11160	0	1	0
cls2_11161	0	1	0
cls2_11162	0	1	0
cls2_11163	0	1	0
cls2_11164	0	1	0
cls2_11165	0	1	0
cls2_11166	0	1	0
cls2_11167	0	1	0
cls2_11168	0	1	0
cls2_11169	0	1	0
cls2_11170	0	1	0
cls2_11171	0	1	0
cls2_11172	0	1	0
cls2_11173	0	1	0
cls2_11174	0	1	0
cls2_11175	0	1	0
cls2_11176	0	1	0
cls2_11177	0	1	0
cls2_11178	0	1	0
cls2_11179	0	1	0
cls2_11180	0	1	0
cls2_11181	0	1	0
cls2_11182	0	1	0
cls2_11183	0	1	0
cls2_11184	0	1	0
cls2_11185	0	1	0
cls2_11186	0	1	0
cls2_11187	0	1	0
cls2_11188	0	1	0
cls2_11189	0	1	0
cls2_11190	0	1	0
cls2_11191	0	1	0
cls2_11192	0	1	0
cls2_11193	0	1	0
cls2_11194	0	1	0
cls2_11195	0	1	0
cls2_11196	0	1	0
cls2_11197	0	1	0
cls2_11198	0	1	0
cls2_11199	0	1	0
cls2_11200	0	1	0
cls2_11201	0	1	0
cls2_11202	0	1	0
cls2_11203	0	1	0
cls2_11204	0	1	0
cls2_11205	0	1	0
cls2_11206	0	1	0
cls2_11207	0	1	0
cls2_11208	0	1	0
cls2_11209	0	1	0
cls2_11210	0	1	0
cls2_11211	0	1	0
cls2_11212	0	1	0
cls2_11213	0	1	0
cls2_11214	0	1	0
cls2_11215	0	1	0
cls2_11216	0	1	0
cls2_11217	0	1	0
cls2_11218	0	1	0
cls2_11219	0	1	0
cls2_11220	0	1	0
cls2_11221	0	1	0
cls2_11222	0	1	0
cls2_11223	0	1	0
cls2_11224	0	1	0
cls2_11225	0	1	0
cls2_11226	0	1	0
cls2_11227	0	1	0
cls2_11228	0	1	0
cls2_11229	0	1	0
cls2_11230	0	1	0
cls2_11231	0	1	0
cls2_11232	0	1	0
cls2_11233	0	1	0
cls2_11234	0	1	0
cls2_11235	0	1	0
cls2_11236	0	1	0
cls2_11237	0	1	0
cls2_11238	0	1	0
cls2_11239	0	1	0
cls2_11240	0	1	0
cls2_11241	0	1	0
cls2_11242	0	1	0
cls2_11243	0	1	0
cls2_11244	0	1	0
cls2_11245	0	1	0
cls2_11246	0	1	0
cls2_11247	0	1	0
cls2_11248	0	1	0
cls2_11249	0	1	0
cls2_11250	0	1	0
cls2_11251	0	1	0
cls2_11252	0	1	0
cls2_11253	0	1	0
cls2_11254	0	1	0
cls2_11255	0	1	0
cls2_11256	0	1	0
cls2_11257	0	1	0
cls2_11258	0	1	0
cls2_11259	0	1	0
cls2_11260	0	1	0
cls2_11261	0	1	0
cls2_11262	0	1	0
cls2_11263	0	1	0
cls2_11264	0	1	0
cls2_11265	0	1	0
cls2_11266	0	1	0
cls2_11267	0	1	0
cls2_11268	0	1	0
cls2_11269	0	1	0
cls2_11270	0	1	0
cls2_11271	0	1	0
cls2_11272	0	1	0
cls2_11273	0	1	0
cls2_11274	0	1	0
cls2_11275	0	1	0
cls2_11276	0	1	0
cls2_11277	0	1	0
cls2_11278	0	1	0
cls2_11279	0	1	0
cls2_11280	0	1	0
cls2_11281	0	1	0
cls2_11282	0	1	0
cls2_11283	0	1	0
cls2_11284	0	1	0
cls2_11285	0	1	0
cls2_11286	0	1	0
cls2_11287	0	1	0
cls2_11288	0	1	0
cls2_11289	0	1	0
cls2_11290	0	1	0
cls2_11291	0	1	0
cls2_11292	0	1	0
cls2_11293	0	1	0
cls2_11294	0	1	0
cls2_11295	0	1	0
cls2_11296	0	1	0
cls2_11297	0	1	0
cls2_11298	0	1	0
cls2_11299	0	1	0
cls2_11300	0	1	0
cls2_11301	0	1	0
cls2_11302	0	1	0
cls2_11303	0	1	0
cls2_11304	0	1	0
cls2_11305	0	1	0
cls2_11306	0	1	0
cls2_11307	0	1	0
cls2_11308	0	1	0
cls2_11309	0	1	0
cls2_11310	0	1	0
cls2_11311	0	1	0
cls2_11312	0	1	0
cls2_11313	0	1	0
cls2_11314	0	1	0
cls2_11315	0	1	0
cls2_11316	0	1	0
cls2_11317	0	1	0
cls2_11318	0	1	0
cls2_11319	0	1	0
cls2_11320	0	1	0
cls2_11321	0	1	0
cls2_11322	0	1	0
cls2_11323	0	1	0
cls2_11324	0	1	0
cls2_11325	0	1	0
cls2_11326	0	1	0
cls2_11327	0	1	0
cls2_11328	0	1	0
cls2_11329	0	1	0
cls2_11330	0	1	0
cls2_11331	0	1	0
cls2_11332	0	1	0
cls2_11333	0	1	0
cls2_11334	0	1	0
cls2_11335	0	1	0
cls2_11336	0	1	0
cls2_11337	0	1	0
cls2_11338	0	1	0
cls2_11339	0	1	0
cls2_11340	0	1	0
cls2_11341	0	1	0
cls2_11342	0	1	0
cls2_11343	0	1	0
cls2_11344	0	1	0
cls2_11345	0	1	0
cls2_11346	0	1	0
cls2_11347	0	1	0
cls2_11348	0	1	0
cls2_11349	0	1	0
cls2_11350	0	1	0
cls2_11351	0	1	0
cls2_11352	0	1	0
cls2_11353	0	1	0
cls2_11354	0	1	0
cls2_11355	0	1	0
cls2_11356	0	1	0
cls2_11357	0	1	0
cls2_11358	0	1	0
cls2_11359	0	1	0
cls2_11360	0	1	0
cls2_11361	0	1	0
cls2_11362	0	1	0
cls2_11363	0	1	0
cls2_11364	0	1	0
cls2_11365	0	1	0
cls2_11366	0	1	0
cls2_11367	0	1	0
cls2_11368	0	1	0
cls2_11369	0	1	0
cls2_11370	0	1	0
cls2_11371	0	1	0
cls2_11372	0	1	0
cls2_11373	0	1	0
cls2_11374	0	1	0
cls2_11375	0	1	0
cls2_11376	0	1	0
cls2_11377	0	1	0
cls2_11378	0	1	0
cls2_11379	0	1	0
cls2_11380	0	1	0
cls2_11381	0	1	0
cls2_11382	0	1	0
cls2_11383	0	1	0
cls2_11384	0	1	0
cls2_11385	0	1	0
cls2_11386	0	1	0
cls2_11387	0	1	0
cls2_11388	0	1	0
cls2_11389	0	1	0
cls2_11390	0	1	0
cls2_11391	0	1	0
cls2_11392	0	1	0
cls2_11393	0	1	0
cls2_11394	0	1	0
cls2_11395	0	1	0
cls2_11396	0	1	0
cls2_11397	0	1	0
cls2_11398	0	1	0
cls2_11399	0	1	0
cls2_11400	0	1	0
cls2_11401	0	1	0
cls2_11402	0	1	0
cls2_11403	0	1	0
cls2_11404	0	1	0
cls2_11405	0	1	0
cls2_11406	0	1	0
cls2_11407	0	1	0
cls2_11408	0	1	0
cls2_11409	0	1	0
cls2_11410	0	1	0
cls2_11411	0	1	0
cls2_11412	0	1	0
cls2_11413	0	1	0
cls2_11414	0	1	0
cls2_11415	0	1	0
cls2_11416	0	1	0
cls2_11417	0	1	0
cls2_11418	0	1	0
cls2_11419	0	1	0
cls2_11420	0	1	0
cls2_11421	0	1	0
cls2_11422	0	1	0
cls2_11423	0	1	0
cls2_11424	0	1	0
cls2_11425	0	1	0
cls2_11426	0	1	0
cls2_11427	0	1	0
cls2_11428	0	1	0
cls2_11429	0	1	0
cls2_11430	0	1	0
cls2_11431	0	1	0
cls2_11432	0	1	0
cls2_11433	0	1	0
cls2_11434	0	1	0
cls2_11435	0	1	0
cls2_11436	0	1	0
cls2_11437	0	1	0
cls2_11438	0	1	0
cls2_11439	0	1	0
cls2_11440	0	1	0
cls2_11441	0	1	0
cls2_11442	0	1	0
cls2_11443	0	1	0
cls2_11444	0	1	0
cls2_11445	0	1	0
cls2_11446	0	1	0
cls2_11447	0	1	0
cls2_11448	0	1	0
cls2_11449	0	1	0
cls2_11450	0	1	0
cls2_11451	0	1	0
cls2_11452	0	1	0
cls2_11453	0	1	0
cls2_11454	0	1	0
cls2_11455	0	1	0
cls2_11456	0	1	0
cls2_11457	0	1	0
cls2_11458	0	1	0
cls2_11459	0	1	0
cls2_11460	0	1	0
cls2_11461	0	1	0
cls2_11462	0	1	0
cls2_11463	0	1	0
cls2_11464	0	1	0
cls2_11465	0	1	0
cls2_11466	0	1	0
cls2_11467	0	1	0
cls2_11468	0	1	0
cls2_11469	0	1	0
cls2_11470	0	1	0
cls2_11471	0	1	0
cls2_11472	0	1	0
cls2_11473	0	1	0
cls2_11474	0	1	0
cls2_11475	0	1	0
cls2_11476	0	1	0
cls2_11477	0	1	0
cls2_11478	0	1	0
cls2_11479	0	1	0
cls2_11480	0	1	0
cls2_11481	0	1	0
cls2_11482	0	1	0
cls2_11483	0	1	0
cls2_11484	0	1	0
cls2_11485	0	1	0
cls2_11486	0	1	0
cls2_11487	0	1	0
cls2_11488	0	1	0
cls2_11489	0	1	0
cls2_11490	0	1	0
cls2_11491	0	1	0
cls2_11492	0	1	0
cls2_11493	0	1	0
cls2_11494	0	1	0
cls2_11495	0	1	0
cls2_11496	0	1	0
cls2_11497	0	1	0
cls2_11498	0	1	0
cls2_11499	0	1	0
cls2_11500	0	1	0
cls2_11501	0	1	0
cls2_11502	0	1	0
cls2_11503	0	1	0
cls2_11504	0	1	0
cls2_11505	0	1	0
cls2_11506	0	1	0
cls2_11507	0	1	0
cls2_11508	0	1	0
cls2_11509	0	1	0
cls2_11510	0	1	0
cls2_11511	0	1	0
cls2_11512	0	1	0
cls2_11513	0	1	0
cls2_11514	0	1	0
cls2_11515	0	1	0
cls2_11516	0	1	0
cls2_11517	0	1	0
cls2_11518	0	1	0
cls2_11519	0	1	0
cls2_11520	0	1	0
cls2_11521	0	1	0
cls2_11522	0	1	0
cls2_11523	0	1	0
cls2_11524	0	1	0
cls2_11525	0	1	0
cls2_11526	0	1	0
cls2_11527	0	1	0
cls2_11528	0	1	0
cls2_11529	0	1	0
cls2_11530	0	1	0
cls2_11531	0	1	0
cls2_11532	0	1	0
cls2_11533	0	1	0
cls2_11534	0	1	0
cls2_11535	0	1	0
cls2_11536	0	1	0
cls2_11537	0	1	0
cls2_11538	0	1	0
cls2_11539	0	1	0
cls2_11540	0	1	0
cls2_11541	0	1	0
cls2_11542	0	1	0
cls2_11543	0	1	0
cls2_11544	0	1	0
cls2_11545	0	1	0
cls2_11546	0	1	0
cls2_11547	0	1	0
cls2_11548	0	1	0
cls2_11549	0	1	0
cls2_11550	0	1	0
cls2_11551	0	1	0
cls2_11552	0	1	0
cls2_11553	0	1	0
cls2_11554	0	1	0
cls2_11555	0	1	0
cls2_11556	0	1	0
cls2_11557	0	1	0
cls2_11558	0	1	0
cls2_11559	0	1	0
cls2_11560	0	1	0
cls2_11561	0	1	0
cls2_11562	0	1	0
cls2_11563	0	1	0
cls2_11564	0	1	0
cls2_11565	0	1	0
cls2_11566	0	1	0
cls2_11567	0	1	0
cls2_11568	0	1	0
cls2_11569	0	1	0
cls2_11570	0	1	0
cls2_11571	0	1	0
cls2_11572	0	1	0
cls2_11573	0	1	0
cls2_11574	0	1	0
cls2_11575	0	1	0
cls2_11576	0	1	0
cls2_11577	0	1	0
cls2_11578	0	1	0
cls2_11579	0	1	0
cls2_11580	0	1	0
cls2_11581	0	1	0
cls2_11582	0	1	0
cls2_11583	0	1	0
cls2_11584	0	1	0
cls2_11585	0	1	0
cls2_11586	0	1	0
cls2_11587	0	1	0
cls2_11588	0	1	0
cls2_11589	0	1	0
cls2_11590	0	1	0
cls2_11591	0	1	0
cls2_11592	0	1	0
cls2_11593	0	1	0
cls2_11594	0	1	0
cls2_11595	0	1	0
cls2_11596	0	1	0
cls2_11597	0	1	0
cls2_11598	0	1	0
cls2_11599	0	1	0
cls2_11600	0	1	0
cls2_11601	0	1	0
cls2_11602	0	1	0
cls2_11603	0	1	0
cls2_11604	0	1	0
cls2_11605	0	1	0
cls2_11606	0	1	0
cls2_11607	0	1	0
cls2_11608	0	1	0
cls2_11609	0	1	0
cls2_11610	0	1	0
cls2_11611	0	1	0
cls2_11612	0	1	0
cls2_11613	0	1	0
cls2_11614	0	1	0
cls2_11615	0	1	0
cls2_11616	0	1	0
cls2_11617	0	1	0
cls2_11618	0	1	0
cls2_11619	0	1	0
cls2_11620	0	1	0
cls2_11621	0	1	0
cls2_11622	0	1	0
cls2_11623	0	1	0
cls2_11624	0	1	0
cls2_11625	0	1	0
cls2_11626	0	1	0
cls2_11627	0	1	0
cls2_11628	0	1	0
cls2_11629	0	1	0
cls2_11630	0	1	0
cls2_11631	0	1	0
cls2_11632	0	1	0
cls2_11633	0	1	0
cls2_11634	0	1	0
cls2_11635	0	1	0
cls2_11636	0	1	0
cls2_11637	0	1	0
cls2_11638	0	1	0
cls2_11639	0	1	0
cls2_11640	0	1	0
cls2_11641	0	1	0
cls2_11642	0	1	0
cls2_11643	0	1	0
cls2_11644	0	1	0
cls2_11645	0	1	0
cls2_11646	0	1	0
cls2_11647	0	1	0
cls2_11648	0	1	0
cls2_11649	0	1	0
cls2_11650	0	1	0
cls2_11651	0	1	0
cls2_11652	0	1	0
cls2_11653	0	1	0
cls2_11654	0	1	0
cls2_11655	0	1	0
cls2_11656	0	1	0
cls2_11657	0	1	0
cls2_11658	0	1	0
cls2_11659	0	1	0
cls2_11660	0	1	0
cls2_11661	0	1	0
cls2_11662	0	1	0
cls2_11663	0	1	0
cls2_11664	0	1	0
cls2_11665	0	1	0
cls2_11666	0	1	0
cls2_11667	0	1	0
cls2_11668	0	1	0
cls2_11669	0	1	0
cls2_11670	0	1	0
cls2_11671	0	1	0
cls2_11672	0	1	0
cls2_11673	0	1	0
cls2_11674	0	1	0
cls2_11675	0	1	0
cls2_11676	0	1	0
cls2_11677	0	1	0
cls2_11678	0	1	0
cls2_11679	0	1	0
cls2_11680	0	1	0
cls2_11681	0	1	0
cls2_11682	0	1	0
cls2_11683	0	1	0
cls2_11684	0	1	0
cls2_11685	0	1	0
cls2_11686	0	1	0
cls2_11687	0	1	0
cls2_11688	0	1	0
cls2_11689	0	1	0
cls2_11690	0	1	0
cls2_11691	0	1	0
cls2_11692	0	1	0
cls2_11693	0	1	0
cls2_11694	0	1	0
cls2_11695	0	1	0
cls2_11696	0	1	0
cls2_11697	0	1	0
cls2_11698	0	1	0
cls2_11699	0	1	0
cls2_11700	0	1	0
cls2_11701	0	1	0
cls2_11702	0	1	0
cls2_11703	0	1	0
cls2_11704	0	1	0
cls2_11705	0	1	0
cls2_11706	0	1	0
cls2_11707	0	1	0
cls2_11708	0	1	0
cls2_11709	0	1	0
cls2_11710	0	1	0
cls2_11711	0	1	0
cls2_11712	0	1	0
cls2_11713	0	1	0
cls2_11714	0	1	0
cls2_11715	0	1	0
cls2_11716	0	1	0
cls2_11717	0	1	0
cls2_11718	0	1	0
cls2_11719	0	1	0
cls2_11720	0	1	0
cls2_11721	0	1	0
cls2_11722	0	1	0
cls2_11723	0	1	0
cls2_11724	0	1	0
cls2_11725	0	1	0
cls2_11726	0	1	0
cls2_11727	0	1	0
cls2_11728	0	1	0
cls2_11729	0	1	0
cls2_11730	0	1	0
cls2_11731	0	1	0
cls2_11732	0	1	0
cls2_11733	0	1	0
cls2_11734	0	1	0
cls2_11735	0	1	0
cls2_11736	0	1	0
cls2_11737	0	1	0
cls2_11738	0	1	0
cls2_11739	0	1	0
cls2_11740	0	1	0
cls2_11741	0	1	0
cls2_11742	0	1	0
cls2_11743	0	1	0
cls2_11744	0	1	0
cls2_11745	0	1	0
cls2_11746	0	1	0
cls2_11747	0	1	0
cls2_11748	0	1	0
cls2_11749	0	1	0
cls2_11750	0	1	0
cls2_11751	0	1	0
cls2_11752	0	1	0
cls2_11753	0	1	0
cls2_11754	0	1	0
cls2_11755	0	1	0
cls2_11756	0	1	0
cls2_11757	0	1	0
cls2_11758	0	1	0
cls2_11759	0	1	0
cls2_11760	0	1	0
cls2_11761	0	1	0
cls2_11762	0	1	0
cls2_11763	0	1	0
cls2_11764	0	1	0
cls2_11765	0	1	0
cls2_11766	0	1	0
cls2_11767	0	1	0
cls2_11768	0	1	0
cls2_11769	0	1	0
cls2_11770	0	1	0
cls2_11771	0	1	0
cls2_11772	0	1	0
cls2_11773	0	1	0
cls2_11774	0	1	0
cls2_11775	0	1	0
cls2_11776	0	1	0
cls2_11777	0	1	0
cls2_11778	0	1	0
cls2_11779	0	1	0
cls2_11780	0	1	0
cls2_11781	0	1	0
cls2_11782	0	1	0
cls2_11783	0	1	0
cls2_11784	0	1	0
cls2_11785	0	1	0
cls2_11786	0	1	0
cls2_11787	0	1	0
cls2_11788	0	1	0
cls2_11789	0	1	0
cls2_11790	0	1	0
cls2_11791	0	1	0
cls2_11792	0	1	0
cls2_11793	0	1	0
cls2_11794	0	1	0
cls2_11795	0	1	0
cls2_11796	0	1	0
cls2_11797	0	1	0
cls2_11798	0	1	0
cls2_11799	0	1	0
cls2_11800	0	1	0
cls2_11801	0	1	0
cls2_11802	0	1	0
cls2_11803	0	1	0
cls2_11804	0	1	0
cls2_11805	0	1	0
cls2_11806	0	1	0
cls2_11807	0	1	0
cls2_11808	0	1	0
cls2_11809	0	1	0
cls2_11810	0	1	0
cls2_11811	0	1	0
cls2_11812	0	1	0
cls2_11813	0	1	0
cls2_11814	0	1	0
cls2_11815	0	1	0
cls2_11816	0	1	0
cls2_11817	0	1	0
cls2_11818	0	1	0
cls2_11819	0	1	0
cls2_11820	0	1	0
cls2_11821	0	1	0
cls2_11822	0	1	0
cls2_11823	0	1	0
cls2_11824	0	1	0
cls2_11825	0	1	0
cls2_11826	0	1	0
cls2_11827	0	1	0
cls2_11828	0	1	0
cls2_11829	0	1	0
cls2_11830	0	1	0
cls2_11831	0	1	0
cls2_11832	0	1	0
cls2_11833	0	1	0
cls2_11834	0	1	0
cls2_11835	0	1	0
cls2_11836	0	1	0
cls2_11837	0	1	0
cls2_11838	0	1	0
cls2_11839	0	1	0
cls2_11840	0	1	0
cls2_11841	0	1	0
cls2_11842	0	1	0
cls2_11843	0	1	0
cls2_11844	0	1	0
cls2_11845	0	1	0
cls2_11846	0	1	0
cls2_11847	0	1	0
cls2_11848	0	1	0
cls2_11849	0	1	0
cls2_11850	0	1	0
cls2_11851	0	1	0
cls2_11852	0	1	0
cls2_11853	0	1	0
cls2_11854	0	1	0
cls2_11855	0	1	0
cls2_11856	0	1	0
cls2_11857	0	1	0
cls2_11858	0	1	0
cls2_11859	0	1	0
cls2_11860	0	1	0
cls2_11861	0	1	0
cls2_11862	0	1	0
cls2_11863	0	1	0
cls2_11864	0	1	0
cls2_11865	0	1	0
cls2_11866	0	1	0
cls2_11867	0	1	0
cls2_11868	0	1	0
cls2_11869	0	1	0
cls2_11870	0	1	0
cls2_11871	0	1	0
cls2_11872	0	1	0
cls2_11873	0	1	0
cls2_11874	0	1	0
cls2_11875	0	1	0
cls2_11876	0	1	0
cls2_11877	0	1	0
cls2_11878	0	1	0
cls2_11879	0	1	0
cls2_11880	0	1	0
cls2_11881	0	1	0
cls2_11882	0	1	0
cls2_11883	0	1	0
cls2_11884	0	1	0
cls2_11885	0	1	0
cls2_11886	0	1	0
cls2_11887	0	1	0
cls2_11888	0	1	0
cls2_11889	0	1	0
cls2_11890	0	1	0
cls2_11891	0	1	0
cls2_11892	0	1	0
cls2_11893	0	1	0
cls2_11894	0	1	0
cls2_11895	0	1	0
cls2_11896	0	1	0
cls2_11897	0	1	0
cls2_11898	0	1	0
cls2_11899	0	1	0
cls2_11900	0	1	0
cls2_11901	0	1	0
cls2_11902	0	1	0
cls2_11903	0	1	0
cls2_11904	0	1	0
cls2_11905	0	1	0
cls2_11906	0	1	0
cls2_11907	0	1	0
cls2_11908	0	1	0
cls2_11909	0	1	0
cls2_11910	0	1	0
cls2_11911	0	1	0
cls2_11912	0	1	0
cls2_11913	0	1	0
cls2_11914	0	1	0
cls2_11915	0	1	0
cls2_11916	0	1	0
cls2_11917	0	1	0
cls2_11918	0	1	0
cls2_11919	0	1	0
cls2_11920	0	1	0
cls2_11921	0	1	0
cls2_11922	0	1	0
cls2_11923	0	1	0
cls2_11924	0	1	0
cls2_11925	0	1	0
cls2_11926	0	1	0
cls2_11927	0	1	0
cls2_11928	0	1	0
cls2_11929	0	1	0
